CustomerID,Age,Gender,Location,Annual_Income,Purchase_Frequency,Avg_Order_Value,Total_Annual_Spend,Top_Category,Preferred_Channel,Days_Since_Last_Purchase,Returns_Count,Satisfaction_Score,Loyalty_Score
CUST00274,28,Female,San Antonio,34046,12,129.53,1554.36,Clothing,Mobile App,105,1,3.2,4.5
CUST00275,31,Female,Phoenix,42217,13,26.85,349.05,Electronics,In-Store,1,2,4.1,4.8
CUST00276,47,Male,San Diego,114217,10,135.96,1359.6,Home & Garden,Mobile App,107,0,4.1,4.1
CUST00277,44,Male,Philadelphia,59119,9,138.81,1249.29,Automotive,Mobile App,21,0,4.6,4.4
CUST00278,19,Female,New York,65045,11,99.01,1089.11,Books,Online,125,0,3.5,4.0
CUST00279,37,Female,San Diego,44538,18,49.12,884.16,Clothing,In-Store,26,0,3.2,5.8
CUST00280,58,Female,San Jose,104799,13,46.9,609.7,Electronics,Online,6,2,3.8,4.9
CUST00281,28,Male,Chicago,33530,9,63.62,572.58,Health,Online,53,2,3.2,3.9
CUST00282,43,Female,Dallas,63551,18,93.46,1682.28,Home & Garden,In-Store,27,2,3.2,6.1
CUST00283,46,Female,Houston,43690,13,38.47,500.11,Beauty,In-Store,63,3,2.8,4.5
CUST00284,47,Female,San Jose,28014,11,97.21,1069.31,Electronics,Online,2,1,3.9,4.8
CUST00285,33,Non-binary,Chicago,47811,10,66.04,660.4,Automotive,Online,95,0,3.7,3.9
CUST00286,32,Male,New York,108444,14,54.86,768.04,Groceries,Online,1,0,3.9,5.2
CUST00287,47,Female,Houston,59102,7,31.2,218.4,Health,Online,37,1,3.3,3.5
CUST00288,50,Male,New York,37920,15,29.91,448.65,Groceries,In-Store,17,2,3.1,5.1
CUST00289,50,Female,Los Angeles,20000,12,89.33,1071.96,Toys,Online,55,3,3.9,4.6
CUST00290,43,Male,San Jose,29451,8,49.79,398.32,Clothing,Online,8,0,3.9,3.9
CUST00291,49,Male,San Jose,81238,12,40.58,486.96,Electronics,In-Store,3,0,3.4,4.7
CUST00292,67,Female,Dallas,62201,9,25.42,228.78,Sports,Online,10,2,3.3,4.0
CUST00293,18,Female,New York,20000,12,36.31,435.72,Toys,Mobile App,21,2,3.9,4.6
CUST00294,25,Male,Los Angeles,51386,13,35.63,463.19,Toys,In-Store,33,0,3.8,4.7
CUST00295,48,Male,Los Angeles,43086,9,54.07,486.63,Beauty,In-Store,63,0,4.0,3.8
CUST00296,69,Male,Phoenix,26593,13,81.16,1055.08,Health,In-Store,50,3,4.4,4.8
CUST00297,35,Female,Philadelphia,107644,17,58.6,996.2,Books,Mobile App,34,2,3.4,5.6
CUST00298,34,Female,San Diego,82238,6,54.25,325.5,Automotive,In-Store,357,1,4.3,1.4
CUST00299,30,Male,Los Angeles,25480,11,43.67,480.37,Automotive,In-Store,42,2,2.5,4.3
CUST00300,45,Male,San Diego,26219,12,101.41,1216.92,Home & Garden,Online,24,0,4.3,4.9
CUST00301,43,Female,San Antonio,109174,15,88.84,1332.6,Books,In-Store,23,1,3.4,5.5
CUST00302,39,Male,Philadelphia,45943,15,115.46,1731.9,Sports,Online,21,1,4.0,5.7
CUST00303,59,Male,San Diego,43480,9,31.1,279.9,Clothing,Online,9,2,3.2,4.1
CUST00304,27,Male,San Antonio,113052,15,31.05,465.75,Clothing,In-Store,68,2,4.2,4.8
CUST00305,45,Male,Chicago,29097,9,120.75,1086.75,Automotive,Online,68,2,2.9,4.0
CUST00306,41,Female,Dallas,36447,11,85.18,936.98,Beauty,In-Store,1,1,3.0,4.7
CUST00307,46,Male,San Antonio,41741,16,40.65,650.4,Electronics,Mobile App,2,6,3.3,5.5
CUST00308,36,Female,Philadelphia,37157,7,156.08,1092.56,Clothing,In-Store,43,0,3.7,3.8
CUST00309,23,Male,San Diego,71720,13,141.17,1835.21,Home & Garden,Mobile App,27,5,4.2,5.3
CUST00310,28,Male,Dallas,113868,9,86.26,776.34,Beauty,Online,9,5,1.8,4.3
CUST00311,37,Male,Houston,34228,14,98.57,1379.98,Books,Mobile App,4,3,3.5,5.4
CUST00312,29,Non-binary,San Jose,37536,13,98.89,1285.57,Health,In-Store,17,2,3.3,5.1
CUST00313,56,Female,San Jose,78408,21,11.35,238.35,Sports,Online,2,4,3.5,6.2
CUST00314,32,Male,Phoenix,45118,6,30.22,181.32,Beauty,Online,120,1,4.0,2.8
CUST00315,27,Male,Chicago,84779,12,58.69,704.28,Health,In-Store,2,4,3.1,4.8
CUST00316,30,Male,New York,44456,9,19.87,178.83,Clothing,In-Store,4,0,3.9,4.0
CUST00317,18,Male,San Antonio,38004,15,32.77,491.55,Toys,Online,3,1,3.5,5.2
CUST00318,32,Male,Philadelphia,54164,9,49.94,449.46,Health,In-Store,81,0,3.5,3.7
CUST00319,37,Female,Chicago,30741,10,51.85,518.5,Groceries,In-Store,31,1,4.0,4.2
CUST00320,20,Male,Los Angeles,75338,12,17.81,213.72,Sports,Online,52,0,3.8,4.3
CUST00321,23,Male,San Jose,20000,14,147.03,2058.42,Toys,Online,51,1,4.2,5.4
CUST00322,34,Male,Dallas,78029,8,64.28,514.24,Clothing,Online,30,1,4.6,3.8
CUST00323,34,Male,San Jose,87547,10,47.27,472.7,Toys,In-Store,7,1,4.0,4.3
CUST00324,60,Male,Houston,119883,12,82.02,984.24,Books,Mobile App,14,1,3.1,4.9
CUST00325,22,Male,Houston,57524,9,90.87,817.83,Sports,Mobile App,13,3,3.1,4.3
CUST00326,52,Female,Phoenix,36965,11,152.29,1675.19,Sports,Online,52,0,4.1,4.7
CUST00327,24,Male,San Antonio,71306,9,37.08,333.72,Groceries,Online,1,3,2.9,4.1
CUST00328,36,Female,Houston,25562,10,119.15,1191.5,Automotive,In-Store,1,0,4.0,4.7
CUST00329,30,Female,Philadelphia,32758,18,203.1,3655.8,Clothing,Online,3,4,3.5,7.1
CUST00330,52,Female,San Antonio,40097,8,43.84,350.72,Electronics,Online,32,2,2.9,3.8
CUST00331,30,Male,Philadelphia,49070,11,22.48,247.28,Health,Online,1,1,3.7,4.4
CUST00332,19,Male,San Antonio,74073,8,48.67,389.36,Sports,Online,63,0,4.6,3.6
CUST00333,29,Male,Philadelphia,74373,14,58.97,825.58,Groceries,Mobile App,1,0,4.3,5.2
CUST00334,39,Female,Philadelphia,99980,15,58.19,872.85,Clothing,Online,79,3,3.6,4.9
CUST00335,23,Male,San Antonio,92114,9,133.47,1201.23,Health,Online,39,1,4.3,4.3
CUST00336,30,Male,Phoenix,43206,11,133.97,1473.67,Beauty,Online,90,0,3.8,4.4
CUST00337,45,Female,Los Angeles,44144,5,83.67,418.35,Automotive,In-Store,11,1,3.0,3.4
CUST00338,18,Female,Houston,49287,12,118.79,1425.48,Beauty,Online,26,3,3.9,5.0
CUST00339,26,Female,Chicago,128161,11,147.66,1624.26,Home & Garden,Online,10,0,3.4,5.0
CUST00340,31,Male,Chicago,27416,11,85.35,938.85,Health,Online,25,1,3.5,4.6
CUST00341,47,Female,Los Angeles,20057,11,72.67,799.37,Groceries,Mobile App,77,1,3.3,4.2
CUST00342,44,Female,San Diego,54715,16,111.36,1781.76,Health,In-Store,11,1,4.0,5.9
CUST00343,43,Male,San Jose,64763,7,32.47,227.29,Health,Online,205,0,4.0,2.4
CUST00344,39,Non-binary,Philadelphia,33735,15,89.69,1345.35,Groceries,Online,2,1,4.9,5.6
CUST00345,42,Male,Phoenix,45008,11,49.92,549.12,Sports,In-Store,8,1,4.8,4.5
CUST00346,18,Male,Los Angeles,86315,12,149.53,1794.36,Sports,Online,12,0,3.7,5.2
CUST00347,37,Male,Philadelphia,30691,12,45.2,542.4,Sports,Online,50,2,3.0,4.4
CUST00348,42,Female,Los Angeles,44234,14,65.45,916.3,Health,In-Store,13,0,3.7,5.2
CUST00349,39,Male,San Jose,50479,13,60.68,788.84,Automotive,Mobile App,3,3,3.2,5.0
CUST00350,46,Female,New York,20000,11,89.82,988.02,Toys,Mobile App,15,0,4.6,4.7
CUST00351,34,Female,Houston,31854,11,45.2,497.2,Beauty,In-Store,16,0,4.1,4.5
CUST00352,41,Female,New York,40819,4,23.1,92.4,Toys,Online,63,2,3.2,2.8
CUST00353,40,Female,Philadelphia,71753,13,76.83,998.79,Clothing,In-Store,31,3,4.4,4.9
CUST00354,39,Male,Houston,97747,16,111.34,1781.44,Toys,Mobile App,6,3,3.5,5.9
CUST00355,18,Female,San Jose,74446,21,36.43,765.03,Groceries,Online,19,4,4.3,6.3
CUST00356,57,Female,San Antonio,88330,14,26.97,377.58,Books,In-Store,9,2,4.0,5.0
CUST00357,34,Female,New York,25204,6,138.95,833.7,Beauty,Online,10,0,4.8,3.8
CUST00358,43,Male,San Antonio,40258,18,17.52,315.36,Sports,Online,1,1,4.5,5.7
CUST00359,29,Female,San Jose,85180,12,32.67,392.04,Groceries,Online,71,1,4.3,4.2
CUST00360,36,Female,Chicago,35187,9,61.72,555.48,Beauty,Online,16,1,3.3,4.1
CUST00361,46,Female,San Antonio,32007,11,106.83,1175.13,Groceries,In-Store,5,3,2.3,4.8
CUST00362,32,Female,Phoenix,33455,10,50.76,507.6,Automotive,Online,1,1,3.9,4.4
CUST00363,44,Female,Chicago,26218,17,48.02,816.34,Automotive,Online,5,4,2.8,5.7
CUST00364,43,Female,Dallas,33432,10,51.23,512.3,Beauty,Online,178,0,3.9,3.3
CUST00365,45,Male,Houston,90534,13,54.81,712.53,Beauty,Mobile App,27,1,2.9,4.8
CUST00366,46,Female,Houston,20000,16,75.92,1214.72,Groceries,Online,39,2,4.0,5.5
CUST00367,26,Male,Los Angeles,33780,15,125.25,1878.75,Automotive,In-Store,9,4,3.7,5.8
CUST00368,18,Female,Dallas,36737,15,31.97,479.55,Electronics,In-Store,23,1,4.2,5.1
CUST00369,50,Female,San Jose,58629,10,57.61,576.1,Groceries,In-Store,22,0,4.3,4.3
CUST00370,35,Male,Chicago,41071,11,45.51,500.61,Health,Mobile App,36,1,3.4,4.3
CUST00371,40,Male,San Diego,82113,13,20.74,269.62,Electronics,Online,69,1,4.4,4.4
CUST00372,26,Female,Houston,86695,12,72.09,865.08,Toys,In-Store,34,2,3.7,4.7
CUST00373,45,Female,San Diego,26219,13,150.73,1959.49,Home & Garden,In-Store,22,1,3.2,5.4
CUST00374,40,Male,San Diego,69952,7,123.59,865.13,Home & Garden,Online,6,0,4.4,4.0
CUST00375,27,Female,San Diego,103310,9,151.28,1361.52,Toys,In-Store,128,1,3.8,3.8
CUST00376,39,Female,Dallas,30855,11,25.22,277.42,Automotive,Online,3,1,3.5,4.4
CUST00377,55,Male,Houston,20000,13,28.65,372.45,Health,Online,14,2,3.2,4.8
CUST00378,42,Male,San Diego,29264,7,144.11,1008.77,Beauty,In-Store,73,2,4.0,3.6
CUST00379,23,Male,Dallas,62768,11,51.78,569.58,Clothing,Online,4,1,4.0,4.6
CUST00380,68,Female,Phoenix,34433,12,152.37,1828.44,Toys,Mobile App,8,2,4.8,5.2
CUST00381,61,Male,San Antonio,48498,9,119.75,1077.75,Clothing,Mobile App,67,2,3.7,4.0
CUST00382,31,Male,San Diego,161168,8,16.15,129.2,Beauty,Mobile App,110,0,4.4,3.2
CUST00383,33,Male,San Antonio,45000,15,157.06,2355.9,Automotive,Online,12,2,3.1,6.0
CUST00384,40,Male,Los Angeles,28614,22,58.73,1292.06,Beauty,Online,11,3,3.5,6.8
CUST00385,24,Male,Los Angeles,20000,11,40.6,446.6,Beauty,In-Store,34,0,5.0,4.3
CUST00386,42,Male,Phoenix,52684,8,184.13,1473.04,Toys,In-Store,23,0,4.9,4.3
CUST00387,34,Male,San Diego,28839,8,303.55,2428.4,Toys,In-Store,93,1,4.3,4.3
CUST00388,40,Female,New York,105335,6,57.8,346.8,Sports,Online,21,0,4.4,3.5
CUST00389,35,Male,San Jose,26051,13,154.74,2011.62,Automotive,Online,2,3,3.7,5.5
CUST00390,40,Female,Houston,46426,22,90.48,1990.56,Sports,Online,14,5,2.3,7.0
CUST00391,30,Male,San Jose,77991,7,27.51,192.57,Toys,Online,2,2,4.2,3.7
CUST00392,34,Female,San Diego,22088,16,148.27,2372.32,Health,In-Store,18,4,3.2,6.1
CUST00393,38,Female,San Jose,67321,13,144.32,1876.16,Home & Garden,In-Store,5,0,5.0,5.5
CUST00394,54,Male,New York,66491,12,44.05,528.6,Health,Online,17,0,4.1,4.6
CUST00395,31,Female,Chicago,36261,11,81.48,896.28,Clothing,In-Store,21,2,2.4,4.6
CUST00396,29,Male,Dallas,49276,6,135.56,813.36,Automotive,In-Store,49,1,3.8,3.5
CUST00397,40,Non-binary,Dallas,23501,13,48.51,630.63,Electronics,Online,5,0,3.9,4.9
CUST00398,38,Male,San Antonio,27355,9,132.22,1189.98,Beauty,Online,3,0,2.9,4.5
CUST00399,51,Male,Los Angeles,105081,11,51.78,569.58,Beauty,Online,13,0,4.0,4.5
CUST00400,56,Female,Los Angeles,70665,10,53.04,530.4,Health,In-Store,7,2,3.5,4.4
CUST00401,47,Male,New York,47741,6,152.39,914.34,Beauty,In-Store,297,0,3.7,2.0
CUST00402,38,Female,Chicago,50420,9,83.6,752.4,Toys,Mobile App,8,1,3.7,4.3
CUST00403,31,Male,Chicago,118129,13,84.59,1099.67,Groceries,Online,1,1,4.0,5.2
CUST00404,53,Female,San Diego,20000,11,33.92,373.12,Electronics,Online,4,0,4.8,4.5
CUST00405,31,Male,Houston,25703,14,18.5,259.0,Electronics,Online,23,1,3.3,4.8
CUST00406,68,Male,San Antonio,23224,13,154.98,2014.74,Automotive,Online,23,1,3.5,5.4
CUST00407,54,Male,Houston,58233,15,30.63,459.45,Sports,Online,7,2,3.7,5.2
CUST00408,18,Female,Philadelphia,48158,15,104.42,1566.3,Sports,Online,4,1,3.9,5.7
CUST00409,48,Male,San Antonio,157363,11,64.93,714.23,Toys,Mobile App,1,3,3.5,4.6
CUST00410,34,Male,Chicago,100870,13,37.25,484.25,Toys,In-Store,7,1,3.5,4.9
CUST00411,19,Male,Dallas,136558,13,23.51,305.63,Sports,Mobile App,9,2,3.7,4.8
CUST00412,54,Female,Los Angeles,93939,17,252.73,4296.41,Books,In-Store,24,5,3.8,7.1
CUST00413,42,Female,Dallas,43255,9,280.02,2520.18,Sports,Online,11,2,3.6,5.0
CUST00414,21,Male,Phoenix,39012,19,108.31,2057.89,Sports,Online,22,2,4.2,6.5
CUST00415,52,Female,Chicago,80182,13,16.7,217.1,Toys,Online,15,2,3.7,4.7
CUST00416,19,Male,Philadelphia,34613,18,89.58,1612.44,Health,Mobile App,37,2,3.9,6.0
CUST00417,32,Male,New York,44337,12,37.8,453.6,Clothing,In-Store,50,2,3.1,4.4
CUST00418,42,Male,Dallas,66365,8,74.04,592.32,Groceries,Mobile App,18,1,3.9,4.0
CUST00419,25,Male,San Jose,49811,10,60.93,609.3,Toys,Online,39,3,3.6,4.2
CUST00420,50,Male,Philadelphia,79203,14,63.73,892.22,Beauty,Online,1,3,3.6,5.2
CUST00421,42,Female,San Jose,40791,12,71.08,852.96,Groceries,In-Store,28,3,4.4,4.7
CUST00422,52,Female,Philadelphia,87689,10,44.69,446.9,Toys,In-Store,19,1,4.0,4.2
CUST00423,38,Female,Dallas,54339,13,133.96,1741.48,Beauty,Online,14,0,3.6,5.3
CUST00424,38,Female,Houston,42391,10,10,100,Clothing,Online,77,1,4.3,3.7
CUST00425,35,Male,Dallas,46236,14,21.19,296.66,Books,Mobile App,40,1,3.0,4.7
CUST00426,26,Male,Phoenix,133919,11,70.74,778.14,Toys,Online,12,2,4.5,4.6
CUST00427,35,Female,San Diego,68933,5,24.87,124.35,Home & Garden,Online,1,3,2.6,3.3
CUST00428,41,Female,San Diego,53767,11,14.53,159.83,Groceries,Mobile App,15,2,3.7,4.3
CUST00429,53,Male,Los Angeles,38310,10,71.69,716.9,Beauty,In-Store,72,1,4.8,4.0
CUST00430,35,Female,Dallas,112119,9,81.6,734.4,Automotive,Online,17,0,3.7,4.2
CUST00431,20,Male,Chicago,36885,16,31.67,506.72,Groceries,In-Store,6,0,3.6,5.4
CUST00432,40,Female,Los Angeles,23642,10,126.98,1269.8,Home & Garden,In-Store,86,1,3.6,4.2
CUST00433,36,Male,San Diego,40958,10,92.3,923.0,Electronics,Online,4,1,3.5,4.5
CUST00434,43,Female,San Diego,37899,12,57.86,694.32,Automotive,Online,58,0,4.1,4.5
CUST00435,56,Female,Los Angeles,50906,8,36.73,293.84,Sports,Online,22,1,3.0,3.8
CUST00436,27,Female,San Diego,65022,10,105.48,1054.8,Automotive,Online,37,0,4.4,4.4
CUST00437,27,Male,San Jose,51726,11,51.01,561.11,Clothing,Online,6,2,3.6,4.5
CUST00438,33,Male,Los Angeles,56846,15,29.27,439.05,Toys,Online,3,5,3.6,5.2
CUST00439,23,Female,Chicago,26651,13,82.13,1067.69,Automotive,In-Store,47,1,3.3,4.9
CUST00440,30,Male,Chicago,33177,10,205.64,2056.4,Books,In-Store,16,1,4.2,4.9
CUST00441,54,Female,Los Angeles,45261,8,53.01,424.08,Automotive,Online,52,0,4.4,3.7
CUST00442,24,Male,Philadelphia,92123,5,43.69,218.45,Home & Garden,Online,6,0,3.3,3.3
CUST00443,31,Female,Phoenix,42394,18,31.72,570.96,Clothing,Online,7,3,3.6,5.8
CUST00444,41,Female,Dallas,121721,17,25.2,428.4,Sports,Online,3,2,3.8,5.6
CUST00445,29,Male,Dallas,94423,4,22.81,91.24,Clothing,In-Store,124,1,3.4,2.4
CUST00446,41,Male,San Jose,46353,11,108.73,1196.03,Groceries,Online,27,2,3.5,4.7
CUST00447,51,Female,San Jose,43457,10,74.57,745.7,Beauty,Mobile App,49,2,3.9,4.2
CUST00448,36,Female,New York,35847,14,39.67,555.38,Clothing,Online,26,1,4.5,4.9
CUST00449,21,Female,San Jose,55281,10,23.35,233.5,Sports,In-Store,124,2,3.6,3.5
CUST00450,49,Female,San Antonio,47444,12,52.33,627.96,Health,In-Store,4,0,3.2,4.8
CUST00451,49,Female,Dallas,63219,12,106.71,1280.52,Sports,In-Store,39,3,4.3,4.8
CUST00452,31,Male,Houston,54617,17,135.04,2295.68,Books,Online,19,3,3.4,6.3
CUST00453,44,Male,New York,62038,8,95.65,765.2,Groceries,Online,34,1,3.3,3.9
CUST00454,45,Female,Houston,20000,16,100.69,1611.04,Beauty,In-Store,28,2,3.7,5.7
CUST00455,33,Male,Philadelphia,33267,12,29.81,357.72,Beauty,Mobile App,14,5,3.3,4.6
CUST00456,44,Male,Philadelphia,27520,13,605.73,7874.49,Automotive,In-Store,11,1,3.3,8.0
CUST00457,31,Male,San Diego,64781,6,39.17,235.02,Clothing,Online,19,1,4.6,3.4
CUST00458,18,Male,Los Angeles,49794,15,15.57,233.55,Electronics,Online,61,0,3.8,4.8
CUST00459,57,Male,San Jose,59775,12,67.53,810.36,Books,Online,28,0,4.2,4.7
CUST00460,18,Female,Chicago,34667,6,47.38,284.28,Beauty,Mobile App,13,1,4.0,3.5
CUST00461,39,Female,Houston,33833,7,152.06,1064.42,Groceries,Online,15,0,3.9,4.0
CUST00462,37,Female,San Diego,36183,13,28.09,365.17,Sports,Online,3,1,3.3,4.8
CUST00463,57,Male,San Antonio,76204,10,29.79,297.9,Automotive,Online,51,0,2.6,4.0
CUST00464,44,Male,San Jose,43397,5,76.96,384.8,Beauty,Online,57,0,4.4,3.1
CUST00465,49,Male,San Jose,39014,13,61.99,805.87,Toys,Online,25,0,4.2,4.9
CUST00466,43,Male,Los Angeles,54565,13,185.59,2412.67,Books,Online,14,4,3.6,5.6
CUST00467,26,Male,Philadelphia,34610,14,99.52,1393.28,Books,Online,16,1,3.5,5.4
CUST00468,36,Male,San Jose,42820,12,54.43,653.16,Automotive,Online,44,2,3.5,4.5
CUST00469,37,Female,Los Angeles,37132,6,57.73,346.38,Books,In-Store,107,0,4.4,2.9
CUST00470,40,Female,Phoenix,61670,9,135.96,1223.64,Health,In-Store,107,0,4.4,3.8
CUST00471,45,Male,Los Angeles,76585,5,33.57,167.85,Books,Online,297,1,3.1,1.5
CUST00472,37,Non-binary,Dallas,56034,15,57.96,869.4,Beauty,In-Store,71,1,4.0,5.0
CUST00473,30,Male,Dallas,106940,13,37.02,481.26,Books,In-Store,1,1,4.2,4.9
CUST00474,32,Male,Chicago,27670,11,130.38,1434.18,Beauty,Mobile App,5,2,3.7,4.9
CUST00475,29,Female,Chicago,121894,12,141.07,1692.84,Health,Mobile App,1,2,4.3,5.2
CUST00476,48,Male,San Jose,49134,14,87.09,1219.26,Beauty,Online,15,1,4.0,5.3
CUST00477,28,Non-binary,Phoenix,48098,12,55.99,671.88,Health,Online,53,1,4.0,4.5
CUST00478,38,Female,Dallas,63825,10,49.26,492.6,Toys,In-Store,7,0,4.4,4.3
CUST00479,49,Male,New York,33137,12,47.52,570.24,Beauty,Online,85,2,3.2,4.2
CUST00480,59,Male,San Antonio,40595,7,36.88,258.16,Health,Online,2,0,3.7,3.7
CUST00481,32,Female,New York,59737,12,49.82,597.84,Health,Online,46,0,4.0,4.5
CUST00482,42,Female,San Jose,56667,11,12.54,137.94,Health,Online,72,2,3.4,4.0
CUST00483,18,Male,San Diego,67114,8,33.45,267.6,Groceries,In-Store,23,1,3.3,3.8
CUST00484,28,Female,San Antonio,53217,8,20.22,161.76,Groceries,Mobile App,17,0,4.0,3.8
CUST00485,36,Male,San Jose,62102,19,53.29,1012.51,Clothing,Online,5,4,3.6,6.2
CUST00486,61,Male,San Antonio,171832,11,386.87,4255.57,Groceries,Online,8,2,3.6,6.1
CUST00487,53,Male,Dallas,35049,8,36.75,294.0,Health,Mobile App,69,2,2.5,3.5
CUST00488,50,Female,New York,36288,9,20.05,180.45,Groceries,In-Store,1,1,3.8,4.1
CUST00489,43,Female,San Diego,47494,13,77.22,1003.86,Automotive,Online,56,2,3.1,4.8
CUST00490,36,Female,San Diego,30083,11,113.48,1248.28,Automotive,Online,112,1,3.7,4.2
CUST00491,61,Male,Phoenix,56903,9,22.17,199.53,Health,Online,15,1,3.2,4.0
CUST00492,30,Female,Phoenix,28807,11,150.14,1651.54,Automotive,Online,31,0,4.5,4.9
CUST00493,32,Female,Phoenix,54291,13,95.2,1237.6,Sports,In-Store,1,2,3.5,5.2
CUST00494,52,Female,San Diego,21164,12,33.47,401.64,Beauty,Online,7,2,3.3,4.6
CUST00495,22,Female,Phoenix,20356,15,58.1,871.5,Sports,Online,7,4,3.2,5.4
CUST00496,24,Female,San Antonio,91158,10,39.1,391.0,Books,Mobile App,60,0,4.5,4.0
CUST00497,58,Female,Chicago,39301,9,113.1,1017.9,Sports,Online,6,2,3.7,4.4
CUST00498,18,Female,Los Angeles,41169,13,42.19,548.47,Beauty,Mobile App,7,1,3.9,4.9
CUST00499,38,Female,San Diego,23405,10,30.88,308.8,Home & Garden,Online,95,2,3.5,3.7
CUST00500,45,Female,Dallas,67506,15,137.63,2064.45,Sports,Online,20,2,4.0,5.8
CUST00501,39,Female,San Jose,41020,6,88.0,528.0,Home & Garden,Online,8,2,2.4,3.6
CUST00502,38,Female,Dallas,87522,12,124.23,1490.76,Home & Garden,In-Store,53,1,4.0,4.8
CUST00503,30,Male,San Antonio,39245,9,73.85,664.65,Beauty,In-Store,73,1,4.1,3.8
CUST00504,27,Male,Chicago,82521,13,83.48,1085.24,Electronics,Mobile App,1,5,3.1,5.2
CUST00505,43,Non-binary,Chicago,88394,14,61.09,855.26,Books,In-Store,1,3,4.0,5.2
CUST00506,36,Female,San Diego,34575,13,39.53,513.89,Toys,In-Store,100,1,3.9,4.3
CUST00507,54,Female,Phoenix,26975,14,35.5,497.0,Beauty,Online,3,1,3.3,5.1
CUST00508,50,Male,Los Angeles,56699,17,38.02,646.34,Health,Online,23,2,3.7,5.5
CUST00509,41,Female,New York,20572,8,57.47,459.76,Groceries,Online,19,1,4.3,3.9
CUST00510,43,Female,New York,111657,8,149.12,1192.96,Books,In-Store,1,0,4.1,4.3
CUST00511,53,Male,Phoenix,57457,10,22.51,225.1,Electronics,Online,1,2,3.9,4.3
CUST00512,48,Female,Los Angeles,92926,9,120.91,1088.19,Beauty,Online,133,1,4.0,3.6
CUST00513,60,Non-binary,Dallas,97127,15,104.21,1563.15,Automotive,Online,8,3,3.8,5.7
CUST00514,23,Female,Dallas,57365,14,65.12,911.68,Toys,Online,64,1,3.1,4.9
CUST00515,38,Female,Philadelphia,119634,18,28.06,505.08,Groceries,In-Store,3,3,4.0,5.8
CUST00516,18,Female,Chicago,25417,10,22.01,220.1,Electronics,In-Store,90,0,4.2,3.7
CUST00517,46,Female,San Jose,56731,14,44.15,618.1,Home & Garden,Online,2,0,3.5,5.1
CUST00518,35,Female,San Antonio,29671,15,85.1,1276.5,Books,In-Store,5,0,3.6,5.6
CUST00519,32,Male,Los Angeles,88511,14,152.34,2132.76,Groceries,Mobile App,25,1,4.4,5.6
CUST00520,49,Male,Houston,46129,13,143.07,1859.91,Electronics,Online,109,2,4.3,4.8
CUST00521,35,Male,Phoenix,52891,11,19.97,219.67,Beauty,Online,12,3,2.5,4.4
CUST00522,42,Female,New York,67600,9,88.89,800.01,Sports,In-Store,40,1,3.7,4.1
CUST00523,55,Female,New York,22373,8,108.79,870.32,Clothing,Online,23,1,3.1,4.0
CUST00524,47,Male,Dallas,35815,9,184.28,1658.52,Sports,In-Store,5,2,3.6,4.7
CUST00525,30,Female,Phoenix,41583,11,29.26,321.86,Beauty,In-Store,6,2,4.5,4.4
CUST00526,40,Male,Chicago,28524,18,58.45,1052.1,Toys,Online,25,2,4.4,5.9
CUST00527,30,Female,San Jose,54607,10,66.31,663.1,Beauty,Online,61,2,3.7,4.1
CUST00528,35,Female,San Diego,82093,13,31.05,403.65,Automotive,Mobile App,2,0,3.9,4.9
CUST00529,33,Female,Houston,64157,9,69.93,629.37,Health,Mobile App,7,3,2.3,4.2
CUST00530,31,Male,San Diego,61598,13,56.39,733.07,Automotive,In-Store,15,3,3.5,4.9
CUST00531,42,Male,San Jose,98109,9,143.63,1292.67,Clothing,Online,21,0,4.2,4.4
CUST00532,42,Female,Dallas,77712,11,96.18,1057.98,Home & Garden,In-Store,14,2,3.0,4.7
CUST00533,47,Male,Philadelphia,52614,15,104.18,1562.7,Automotive,Online,16,1,4.7,5.6
CUST00534,41,Female,San Jose,44577,12,31.42,377.04,Toys,Online,14,0,4.1,4.6
CUST00535,27,Female,New York,156203,15,53.17,797.55,Toys,Online,63,2,3.2,5.0
CUST00536,23,Male,San Jose,83004,13,27.64,359.32,Electronics,In-Store,35,4,3.8,4.6
CUST00537,23,Female,Phoenix,31768,9,42.24,380.16,Electronics,Online,10,0,3.2,4.1
CUST00538,22,Female,Houston,24685,16,90.33,1445.28,Health,Online,21,0,3.7,5.7
CUST00539,20,Male,Los Angeles,83091,11,50.46,555.06,Automotive,Mobile App,97,2,4.3,4.0
CUST00540,43,Female,Los Angeles,66251,16,72.86,1165.76,Toys,Online,19,1,3.3,5.6
CUST00541,46,Male,Chicago,52129,12,77.28,927.36,Books,Online,21,2,3.4,4.8
CUST00542,25,Female,San Diego,63600,12,25.65,307.8,Books,Online,49,3,3.9,4.3
CUST00543,31,Female,Dallas,60486,12,59.41,712.92,Groceries,In-Store,58,1,3.4,4.5
CUST00544,35,Male,Chicago,39191,17,45.86,779.62,Automotive,Online,20,2,3.9,5.6
CUST00545,22,Male,Houston,70817,13,29.13,378.69,Electronics,In-Store,33,1,3.7,4.7
CUST00546,54,Non-binary,San Diego,49741,19,69.08,1312.52,Automotive,Online,9,3,4.0,6.3
CUST00547,41,Male,Houston,57547,11,458.82,5047.02,Home & Garden,Online,9,2,3.5,6.4
CUST00548,34,Male,Houston,39342,20,60.03,1200.6,Clothing,Online,6,0,3.4,6.4
CUST00549,43,Female,San Jose,20000,12,95.1,1141.2,Electronics,Online,14,1,3.8,4.9
